,id,title,url,description,imageUrls,price,location
141,1722815323,vintage bamboo ski poles,https://kijiji.ca/v-art-collectibles/edmonton/vintage-bamboo-ski-poles/1722815323,Not certain on exact year,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9c/9cd5d75e-4a84-4366-ad85-c336379e8289?rule=kijijica-200-jpg'],7500.0,Edmonton
142,1722775483,160cm Snowboard,https://kijiji.ca/v-snowboard/edmonton/160cm-snowboard/1722775483,"160cm Snowboard – Good Condition, Needs Minor Tune-Up Length: 160 cm Purchased for $200 In good overall condition with minor scratches on the front (see photos) Missing one binding, so you’ll need to ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/79/790c31de-0194-46b6-984d-7e5cfc539206?rule=kijijica-200-jpg'],13000.0,Edmonton
143,1709263737,NEW speck case for iPhone X,https://kijiji.ca/v-cell-phone-accessories/edmonton/new-speck-case-for-iphone-x/1709263737,New speck brand iPhone X case. Hard to find these cases anymore. Super grippy and durable but not heavy and overwhelming like an Otterbox. Price is FIRM. Pick up in Brookside near Snow Valley Ski ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6c/6cb16df7-c303-43a4-864f-d9dd2e4d12e0?rule=kijijica-200-jpg'],1000.0,Edmonton
144,1711511043,ROSSIGNOL EXALT SKI BOOTS.. MADE IN ITALY. SIZE 8 ..308MM,https://kijiji.ca/v-ski/edmonton/rossignol-exalt-ski-boots-made-in-italy-size-8-308mm/1711511043,Good condition Rossignol Exalt ( Beginner’s to intermediate) Ski boots size #8 or 308mm. Made in Italy. Knee issues forced retired from Sking,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c7/c7371bf0-be08-4358-a16e-23f36506e141?rule=kijijica-200-jpg'],12000.0,York
145,1722750354,Billabong 148 cm Burton Snowboard,https://kijiji.ca/v-snowboard/st-albert/billabong-148-cm-burton-snowboard/1722750354,"Selling a 148 cm Billabong snowboard. This board has been well-loved and is ready for more runs. It's a great board with some wear and tear, perfect for someone looking for an affordable option to ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f4/f4ed2a73-1af0-43d4-b89b-c439a38fcd1f?rule=kijijica-200-jpg'],5000.0,St. Albert
146,1722749253,Booter Brigade Bike-Ski,https://kijiji.ca/v-kids-bike/edmonton/booter-brigade-bike-ski/1722749253,"I'm offering a brand new, in-box Booter Brigade Bike-Ski, a bike-to-ski converter kit that transforms your child's 12"" balance bike into a fun ski bike for winter adventures. The kit is designed for ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/01/01a6fc27-331c-4c67-b1d8-8cc90899e4b5?rule=kijijica-200-jpg'],2000.0,Edmonton
147,1722744021,Lego Friends Snow Resort Ski Lift 41324,https://kijiji.ca/v-toys-games/edmonton/lego-friends-snow-resort-ski-lift-41324/1722744021,Lego Friends Snow Resort Ski Lift 41324 Large set with lots of moving parts such as an operational chairlift. A few small pieces missing but in great shape. Also including Snow Resort Off-Roader set ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/17/17b0319b-d97c-4475-a274-97bffe22f565?rule=kijijica-200-jpg'],3000.0,Edmonton
148,1718751989,B24 / Women’s White Smith Ski Goggles,https://kijiji.ca/v-ski/strathcona-county/b24-women-s-white-smith-ski-goggles/1718751989,"BIN 24 // These are Smith ski goggles, perfect for hitting the slopes with clear vision! ——————————————— Also make sure to check out ALL my ads for sale, I have lots for sale with even many FREE ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4b/4ba5dc87-2c75-496d-85f9-7a11129f9d3f?rule=kijijica-200-jpg'],300.0,Strathcona County
149,1722662286,Dynastar Skis & Ride Boots,https://kijiji.ca/v-ski/edmonton/dynastar-skis-ride-boots/1722662286,"For sale are these Dynastar Pulsar skis and Ride Fuse snowboard boots. These items are in used condition and show signs of wear and tear, but are still functional. These are great for beginners or ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/82/828a6c69-c867-4fa2-a22c-7c16d8fcf8ab?rule=kijijica-200-jpg'],7500.0,Edmonton
150,1715653472,Bolle snowboarding/skiing goggles,https://kijiji.ca/v-snowboard/edmonton/bolle-snowboarding-skiing-goggles/1715653472,"Great condition, only very lightly used. Able to meet on the University of Alberta campus or along the LRT line.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/45/4529a17a-a8f5-450e-8774-31f26c6ab6ed?rule=kijijica-200-jpg'],2200.0,South Central Edmonton
151,1712245877,Salomon ski boots 28.5/size 10 for men,https://kijiji.ca/v-ski/edmonton/salomon-ski-boots-28-5-size-10-for-men/1712245877,"Good condition, size 28.5, 328mm, men size 10.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f2/f2566843-b55c-41f1-8df5-93454d4cd123?rule=kijijica-200-jpg'],12500.0,North Central Edmonton
152,1718895367,".Ocean/ Earth ski, Snowboarding pants New",https://kijiji.ca/v-health-special-needs/edmonton/ocean-earth-ski-snowboarding-pants-new/1718895367,P.U Skyview Area Near Leon Furniture North,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/58/587aac8b-7820-40d8-9c7a-823c3fb90fe7?rule=kijijica-200-jpg'],6900.0,Edmonton
153,1722621394,Chipmunks Ski Alvin Figurine,https://kijiji.ca/v-toys-games/edmonton/chipmunks-ski-alvin-figurine/1722621394,"This vintage Chipmunks Ski Alvin PVC figurine from 1984 is ready to hit the slopes, or at least add some retro charm to your collection. This miniature Alvin, complete with skis and winter gear, ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6f/6f8a43af-47bf-4a51-9baf-08a108586c8a?rule=kijijica-200-jpg'],500.0,Edmonton
154,1719051586,Brand new POC race goggles ,https://kijiji.ca/v-ski/edmonton/brand-new-poc-race-goggles/1719051586,Brand new POC ski race goggles Fovea Mid Clarity Comp Uranium Black/Clarity low light Never used-My kid did not like the size,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fb/fbd96503-17c6-4218-8258-979b6c616cf5?rule=kijijica-200-jpg'],20000.0,Edmonton
155,1549320655,Downhill skis,https://kijiji.ca/v-ski/edmonton/downhill-skis/1549320655,Downhill ski,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3f/3f0627fc-c2d1-4b2d-82f9-ff1b54693fd4?rule=kijijica-200-jpg'],4000.0,West Edmonton
156,1722578104,Vintage Water Skis,https://kijiji.ca/v-water-sport/edmonton/vintage-water-skis/1722578104,Vintage Water Skis - Salmon Ski Set - 65 inches,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5b/5b94a6e9-ee5d-4fd9-ac58-95f3a7038390?rule=kijijica-200-jpg'],20000.0,Edmonton
157,1722574610,SLALOM WATER SKI FOR SALE ,https://kijiji.ca/v-water-sport/edmonton/slalom-water-ski-for-sale/1722574610,EP COMP 1 SLALOM WATER SKI HAS ADJUSTABLE CHETAH FIN ASKING 80 OBO PHONE OR TEXT ME AT 780 945-9561,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a5/a53d5f70-300f-4653-af05-3209032bd82a?rule=kijijica-200-jpg'],8000.0,Edmonton
158,1722564784,nike ski adult ,https://kijiji.ca/v-ski/edmonton/nike-ski-adult/1722564784,worn once willing to trade or sell,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cb/cbbf81ce-acf2-4a3e-be73-df2b359a1757?rule=kijijica-200-jpg'],4000.0,Edmonton
159,1722538472,Express Wagon with skis and wheels.,https://kijiji.ca/v-toys-games/edmonton/express-wagon-with-skis-and-wheels/1722538472,"I'm selling an Express Wagon with both skis and wheels, perfect for year-round fun! This used wagon is in good condition and ready for new adventures. Enjoy it in the snow with the skis or switch to ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f4/f45e5d30-8ede-401d-b0ac-c2e77117ff9b?rule=kijijica-200-jpg'],7000.0,Edmonton
160,1719098002,Nordica STRider 100 ski boots,https://kijiji.ca/v-ski/edmonton/nordica-strider-100-ski-boots/1719098002,"Nordica STRider 100 ski boots, this is a “performance” model and I’m more into “comfort” mode at my age, so only ended using them twice. Practically new. Paid $500. Pick up Riverbend.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/eb/eb520e72-2671-43bf-9ee4-8b00c22efbd3?rule=kijijica-200-jpg'],20000.0,Edmonton
161,1705649614,Salomon Kid Ski Boots size 18 (235),https://kijiji.ca/v-ski/edmonton/salomon-kid-ski-boots-size-18-235/1705649614,"Bought new, used for 2 seasons",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/07/07e94e26-1570-4ab2-91fe-ea6da40a870c?rule=kijijica-200-jpg'],9000.0,Edmonton
162,1712093622,Fischer ski boots 27.5,https://kijiji.ca/v-ski/edmonton/fischer-ski-boots-27-5/1712093622,"Good condition, 27.5, 318mm, shoe size 9 for men.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/82/8297804e-b749-4444-89cd-34ce8282ad38?rule=kijijica-200-jpg'],10000.0,Edmonton
163,1722519698,Package deal 2022 SEADOO GTR 230 stand/trailer,https://kijiji.ca/v-buy-sell-other/edmonton/package-deal-2022-seadoo-gtr-230-stand-trailer/1722519698,"Selling my GTR seado, with stand and trailer. Seado has speakers runs great. We won’t be using them next season so we’re selling them 2022 SEADOO GTR 230",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6d/6d6270e4-3fac-479c-9d8c-27a61963d7fd?rule=kijijica-200-jpg'],,Edmonton
164,1717288972,1pc Women's Purple Multi-layer Tassel & Glitter Belly Dance Ski,https://kijiji.ca/v-women-dresses-skirts/st-albert/1pc-womens-purple-multi-layer-tassel-glitter-belly-dance-ski/1717288972,1pc Women's Purple Multi-layer Tassel & Glitter Belly Dance Skirt,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/dc/dc9ec68d-0698-4adf-bcbe-64c09c9157dc?rule=kijijica-200-jpg'],800.0,St. Albert
165,1714526365,Yakima FatCat 6 Evo Roof Mount Ski and Snowboard rack new in box,https://kijiji.ca/v-ski/edmonton/yakima-fatcat-6-evo-roof-mount-ski-and-snowboard-rack-new-in-box/1714526365,"In black color Cleaning out my sub basement. Bought this a while back for my Rav 4, never ended up installing/going on anymore snowboarding trips so haven't even taken out of box to install. Still ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/74/747efe20-5b7d-4ee2-b1f9-22c5df991e20?rule=kijijica-200-jpg'],40000.0,Edmonton
166,1710938908,ski jacket(water proof),https://kijiji.ca/v-clothing-kid-youth/edmonton/ski-jacket-water-proof/1710938908,like new. 1 time used for youth or adult s size very warm and comfortable paid 170$ 2023,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7d/7d5ea902-fda3-45fa-9248-53e01aa3d97a?rule=kijijica-200-jpg'],6000.0,Edmonton
167,1722388477,"VINTAGE 80's SKI COAT/JACKET (THE REAL DEAL, YO!)",https://kijiji.ca/v-women-tops-outerwear/edmonton/vintage-80s-ski-coat-jacket-the-real-deal-yo/1722388477,Up for grabs is a beautiful 1980's ski jacket! Some wear as expected from a jacket of this vintage but overall it is in wonderful condition! Too cool for me so it is looking for a new home! Sleeves ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/06/06ab1d18-1eb1-4e89-b75d-f8006946bbb7?rule=kijijica-200-jpg'],8000.0,Edmonton
168,1722383641,Cross Country Ski Boots,https://kijiji.ca/v-ski/edmonton/cross-country-ski-boots/1722383641,"Soloman brand, SNS Profile style (made in Czech Republic) Size 11 to 12 cross country ski boots. Used for Canadian Birkebeiner ski competition. Like new. Cash only and pickup at owner's location.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/01/01a8d3d8-e2dd-400c-bb84-4c92fbd89992?rule=kijijica-200-jpg'],5000.0,Edmonton
169,1722343840,Head Skis,https://kijiji.ca/v-ski/edmonton/head-skis/1722343840,"I am selling a pair of Head Peak Two skis, perfect for hitting the slopes this winter! These skis are 170cm in length, with dimensions 114-68-98. They have a wood composite core. The bindings are ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b0/b0cf0280-3b44-4ce8-a8f3-1b4dec431c1c?rule=kijijica-200-jpg'],20000.0,Edmonton
170,1722339334,Nordica Pro3 N’Rgy ski boots,https://kijiji.ca/v-ski/edmonton/nordica-pro3-n-rgy-ski-boots/1722339334,Nordica Pro3 Nrgy ski boots size 9.5.,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3f/3f193ee1-252e-43dc-b51f-1e74183ff426?rule=kijijica-200-jpg'],4000.0,West Edmonton
171,1705846599,"Snow suit, Crickets 18m ",https://kijiji.ca/v-baby-clothes-12-18-months/edmonton/snow-suit-crickets-18m/1705846599,Blue and green plaid ski suit. Features a jacket with a fleece lining and a hood with a faux fur trim. The pants have an adjustable waist and are water resistant. The sleeves and legs are extendable.,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d1/d1f5fc41-c383-44f7-a2ba-e0514f8b0bb7?rule=kijijica-200-jpg'],3000.0,Edmonton
172,1722325674,SKI VESTS,https://kijiji.ca/v-water-sport/edmonton/ski-vests/1722325674,"BODY GLOVE BRAND. MENS - ONE XXL 45"" - 47"" / ONE XL 42"" - 45"" / ONE L - 40""42"" / ONE M 37""-41"". WOMENS - ONE M 33""-35"" / TWO S 30""-33"". PRICE IS PER EACH.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cd/cdc7cb55-7701-43f1-a3bf-b51acedadb7a?rule=kijijica-200-jpg'],3000.0,Heritage Valley Area
173,1722313747,Snoawnord/ski helmet ,https://kijiji.ca/v-snowboard/st-albert/snoawnord-ski-helmet/1722313747,Excellent condition kids,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/73/73bb0ac6-2dc5-488a-bbe2-f1bf2197642a?rule=kijijica-200-jpg'],3000.0,St. Albert
174,1711933414,Lego City Ski and Climbing Center 60366,https://kijiji.ca/v-toys-games/edmonton/lego-city-ski-and-climbing-center-60366/1711933414,I'm selling this brand new Lego City Ski and Climbing Center 60366. The box is unopened. Pickup near Whyte Ave or will ship for an extra fee ~~~ I'm also open to trade in of video game and camera ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3a/3ae71ee5-94ac-4caf-acd5-e58bb02c32f6?rule=kijijica-200-jpg'],16000.0,Southwest Edmonton
175,1722293944, Kids skis,https://kijiji.ca/v-ski/strathcona-county/kids-skis/1722293944,"Used love, bug K2 skis Only been worn a few times used very lightly",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/db/db3dfe32-9abd-480e-9329-3ed57f563d93?rule=kijijica-200-jpg'],15000.0,Strathcona County
176,1722291721,Ski Snowboard Helmet with built-in speakers,https://kijiji.ca/v-snowboard/edmonton/ski-snowboard-helmet-with-built-in-speakers/1722291721,I am selling a used ski/snowboard helmet in L/XL. It's in good condition and ready for the slopes! It also includes audio capabilities that allow you to talk on the phone and listen to music! Get ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b9/b9b6fda9-d475-4020-8d86-e344628c13e7?rule=kijijica-200-jpg'],6000.0,Edmonton
177,1637269663,Helly Hansen - Ski Pant (Bib) (Men’s small),https://kijiji.ca/v-clothing-men/edmonton/helly-hansen-ski-pant-bib-men-s-small/1637269663,Helly Hansen Sogn - Shell Ski Pant (Bib). ULLR version. (Top of HH line) $120.,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/df/df1294a6-6bc2-4a0c-972b-5fcab5668ce2?rule=kijijica-200-jpg'],12000.0,Edmonton
178,1722272191,Helmets small,https://kijiji.ca/v-ski/edmonton/helmets-small/1722272191,"I'm offering a selection of used ski and snowboard helmets. These helmets are in good condition, providing essential protection for winter sports enthusiasts. Perfect for hitting the slopes safely! ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c4/c4ca7096-1f90-4d31-bf4f-3e8b2535c92d?rule=kijijica-200-jpg'],3500.0,Edmonton
179,1722246327,Ski Suit,https://kijiji.ca/v-ski/edmonton/ski-suit/1722246327,Mens medium Sunice,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/93/9363b00d-d0e1-4824-8c2d-4456b82d2b61?rule=kijijica-200-jpg'],12000.0,Edmonton
180,1711844996,Northface men's ski/snowboard  bibs,https://kijiji.ca/v-ski/edmonton/northface-mens-ski-snowboard-bibs/1711844996,"Northface XL men's ski or snowboard bibs for sale, used for two days since new, bibs are in like new condition no issues. Asking $60 paid $320 when new.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/be/be47b6f3-6dd7-45db-b7fc-8158b623527c?rule=kijijica-200-jpg'],6000.0,Southeast Edmonton
181,1722209488,"Ski Snow Pants | Performance BoardWear size S, good",https://kijiji.ca/v-clothing-men/edmonton/ski-snow-pants-performance-boardwear-size-s-good/1722209488,"Ski Snow Pants | Performance BoardWear size S, good Just small for me.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a3/a3a87d2a-b95e-4529-9dad-810819ba3474?rule=kijijica-200-jpg'],4500.0,Edmonton
182,1718040517,Tecnica Cochise 120 Ski Boots,https://kijiji.ca/v-ski/edmonton/tecnica-cochise-120-ski-boots/1718040517,Tecnica Cochise 120 Ski Boots Size 12 mens Worn 2 times. $400 OBO.,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/07/076b63fb-b52b-432a-8c33-c517b96e22c1?rule=kijijica-200-jpg'],40000.0,Edmonton
183,1722194143,O'Brien Pro Celebrity Water Ski,https://kijiji.ca/v-water-sport/st-albert/obrien-pro-celebrity-water-ski/1722194143,Get ready to carve through the water with this O'Brien Pro Celebrity water ski! It's in good condition and ready for its next adventure on the lake.,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/96/9685bcb5-2f69-45d7-b52a-bbc1463fc074?rule=kijijica-200-jpg'],6000.0,St. Albert
184,1722190720,skis and bag,https://kijiji.ca/v-ski/edmonton/skis-and-bag/1722190720,Dynastar 170 with marker binding and ski and boot bag,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6a/6a59ea5a-7210-4429-9f7a-b92600860a99?rule=kijijica-200-jpg'],17500.0,Edmonton
185,1708902352,Atomic 130cm Cross Country Skis with Atomic Ski boots EU31/US13,https://kijiji.ca/v-ski/edmonton/atomic-130cm-cross-country-skis-with-atomic-ski-boots-eu31-us13/1708902352,"They are in very good condition. Atomic cross country skis are 130cm long, waxless. Atomic ski boots, EU 31, US shoe size 13 for kids.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/76/762d2169-4aaa-4d92-89c4-2b9e9bdfc2c0?rule=kijijica-200-jpg'],14000.0,North Central Edmonton
186,1711641623,"Spring, Summer & Winter Jackets - sz M, 8, 10",https://kijiji.ca/v-women-tops-outerwear/strathcona-county/spring-summer-winter-jackets-sz-m-8-10/1711641623,Please see below for size and prices: 1 - Alpinetek 3-in-1 Jacket - sz M - $50. Outer layer of jacket is water resistent. Jacket is in excellent condition. 2 - Ripzone winter ski jacket - sz M - $90 ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5f/5fcd9126-0ed9-4edf-8800-b81a9db27d64?rule=kijijica-200-jpg'],,Sherwood Park
187,1722161137,O’Brien Water Ski,https://kijiji.ca/v-water-sport/edmonton/o-brien-water-ski/1722161137,"Get ready to carve through the water with this O’Brien water ski, designed for precision and control. This used O'Brien water ski is ideal for intermediate to advanced skiers looking to elevate their ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5d/5d097930-5946-4a43-8c71-f86cfc440c4d?rule=kijijica-200-jpg'],12500.0,Edmonton
188,1722157218,Pilates Reformer for Home Gym,https://kijiji.ca/v-exercise-equipment/edmonton/pilates-reformer-for-home-gym/1722157218,"Pilates Reformer for Home Gym, Portable Pilates Reformer Set for Home Workouts, Innovative Ski Pilates Board Design for Low-Impact Core & Leg Training",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fa/fafad590-c701-4e17-94c3-080f0585b7f4?rule=kijijica-200-jpg'],10000.0,Edmonton
189,1718348499,Orage insulated ski jacket-men,https://kijiji.ca/v-clothing-men/edmonton/orage-insulated-ski-jacket-men/1718348499,Selling size medium men orage brand jacket Low offers ignored. Paid $500 selling fair price Insulated and fur lined Goretex shell Has ski pass in left cuff Watch window In Left cuff Removable hood ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/3093c158-a516-46a9-931b-56cc8029c691?rule=kijijica-200-jpg'],10000.0,Edmonton
190,1722101112,Snowboard Bundle,https://kijiji.ca/v-snowboard/edmonton/snowboard-bundle/1722101112,Selling (1) Salomon Snowboard (148 cm) with bindings; (1) Salomon Snowboard Helmet (M/L) with Bolle ski googles. All are very good condition. Will also throw in a pair of used (size 9) Snowboard ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4a/4a2234ee-21cc-4ef3-817c-92b0ac536142?rule=kijijica-200-jpg'],10000.0,Southeast Edmonton
191,1718463935,22L Snowboard/Ski Backpack by Unigear (Brand New),https://kijiji.ca/v-snowboard/edmonton/22l-snowboard-ski-backpack-by-unigear-brand-new/1718463935,Hello! Now I know the season is ending or maybe already over. But now is probably the best time to get ready for next season. Or maybe you find hills in the spring/summer elsewhere and get good deals ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b5/b5b051a8-d189-4cff-ac4f-265b7dd70455?rule=kijijica-200-jpg'],5000.0,Edmonton
192,1713920409,inflatable tow tube-  water sports,https://kijiji.ca/v-water-sport/edmonton/inflatable-tow-tube-water-sports/1713920409,"Paid over 200. This is a quality tow tube with ski bar handle attachment so you dont have to hold rope. Has grab handles all over. Includes factory cover that protects from any damage while using, ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/89/89f25e3b-012f-4350-b0ae-1b31dd9c6b9c?rule=kijijica-200-jpg'],5000.0,Edmonton
193,1722052528,Alpina Cross Country ski boot. Youth size 5.5,https://kijiji.ca/v-ski/edmonton/alpina-cross-country-ski-boot-youth-size-5-5/1722052528,"Uses NNN binding system, see the photo. Youth size 5.5",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a7/a72e760a-883b-4088-abbb-0e53053d1d18?rule=kijijica-200-jpg'],2500.0,Edmonton
194,1722031138,Salomon Snowboard,https://kijiji.ca/v-snowboard/st-albert/salomon-snowboard/1722031138,"Selling a used Salomon Ivy Era 151 snowboard, perfect for hitting the slopes. This board has seen some action, but it's still ready for more adventures. Specifications: * Brand: Salomon * Model: Ivy ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8b/8b50a6a0-9aa9-49c1-ae31-3cfa9d686405?rule=kijijica-200-jpg'],25000.0,St. Albert
195,1721989213,Stormtech Snow Pants,https://kijiji.ca/v-clothing-men/edmonton/stormtech-snow-pants/1721989213,"These Stormtech snow pants are designed to keep you warm and dry on the slopes, featuring a durable outer shell and insulated lining. These pants are in good condition, ready for another season of ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/43/43ae7026-c7a8-4681-bda7-ab553152afb3?rule=kijijica-200-jpg'],7500.0,Edmonton
196,1718149353,Oakley Mod1 Pro Helmet,https://kijiji.ca/v-ski/edmonton/oakley-mod1-pro-helmet/1718149353,"I am selling a brand new Oakley Mod1 Pro ski helmet in size XL, featuring MIPS technology for enhanced safety. This helmet comes with its original box and tags, ensuring it has never been worn or ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/60/60601776-17d6-4cad-8c23-5c46c341e40a?rule=kijijica-200-jpg'],12000.0,Edmonton
197,1721966270,MEC toaster ski suite,https://kijiji.ca/v-baby-clothes-2t/edmonton/mec-toaster-ski-suite/1721966270,Smoke free clean house,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3e/3ee8b419-067c-451a-8168-cc3725e62b02?rule=kijijica-200-jpg'],2000.0,Edmonton
198,1721959938,Water ski,https://kijiji.ca/v-water-sport/edmonton/water-ski/1721959938,"Conley water ski,double boot,like new",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/26/26ed61bd-db9a-402a-a5e9-f77f2504a1dc?rule=kijijica-200-jpg'],12500.0,South Central Edmonton
199,1649300934,Brand new ski gloves sizeM junior pick up west Edm ,https://kijiji.ca/v-clothing-kid-youth/edmonton/brand-new-ski-gloves-sizem-junior-pick-up-west-edm/1649300934,"Brand new ski gloves sizeM junior pick up west Edm . Posted in clothing, kids, youth in Edmonton.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ac/acda95bc-847c-45b8-bb26-f0386cd12d8c?rule=kijijica-200-jpg'],1500.0,Edmonton
200,1708658564,Nordica youth ski boots size 225,https://kijiji.ca/v-ski/st-albert/nordica-youth-ski-boots-size-225/1708658564,"Hi, Nordica-Youth ski boots 225-$65 Used less than 5times, Great condition. Please let me know, Pick up in St.Albert Thanks",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f4/f42a7931-c83d-46a4-8c02-cdcbef990ba2?rule=kijijica-200-jpg'],6500.0,St. Albert
201,1721915757,VINTAGE CONNELLY “HOOK” SLALOM WATER SKI,https://kijiji.ca/v-water-sport/st-albert/vintage-connelly-hook-slalom-water-ski/1721915757,Purchased new in 1970. For sale by original owner. High performance 69”. Size 10 fixed rear boot. Deep concave bottom.,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2a/2a484b32-c108-417f-aa9e-605da405ad34?rule=kijijica-200-jpg'],15000.0,Onoway
202,1721866751,Ski boots,https://kijiji.ca/v-ski/edmonton/ski-boots/1721866751,Good condition,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/17/17c37898-6065-4129-81ce-de4f9c084ba7?rule=kijijica-200-jpg'],5000.0,Edmonton
203,1721846660,Radar Vapor Pro Build water ski,https://kijiji.ca/v-water-sport/st-albert/radar-vapor-pro-build-water-ski/1721846660,In great shape. Brand new boots that were used a handful of times. Standard size boots. Ski is 68”,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9c/9c73f12e-d874-4f1f-95a5-8e83c97f1303?rule=kijijica-200-jpg'],185000.0,St. Albert
204,1721841004,Nordica Navigator 75 2023 Ski Size 168 cm,https://kijiji.ca/v-ski/edmonton/nordica-navigator-75-2023-ski-size-168-cm/1721841004,Still available – I’ll remove the listing once it’s sold. Description Size 168 cm The Nordica Navigator 75 CA is a great option for beginner to intermediate skiers looking to get off of the rentals ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ae/aeaae997-d840-405c-adb2-699af6b42fc5?rule=kijijica-200-jpg'],12000.0,Edmonton
205,1721833533,Nordica downhill ski - and poles,https://kijiji.ca/v-ski/strathcona-county/nordica-downhill-ski-and-poles/1721833533,"Nordica parabolic downhill skis - length: 178; really good condition, like 10 years old and used once per season, comes with newer poles as well for a 6'1 person. Paid over $500, asking $150",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5e/5e40b0f1-07e6-4a70-b600-0776f5f91313?rule=kijijica-200-jpg'],12000.0,Strathcona County
206,1688006614,Mackage Hedy-TX Snowsuit with Fur Collar NWT,https://kijiji.ca/v-clothing-kid-youth/edmonton/mackage-hedy-tx-snowsuit-with-fur-collar-nwt/1688006614,"Brand new with tags in Mackage garment bag. Size 24m but looks massive, more like 3T. Will take measurements if needed. HEDY-TX is a down snowsuit for young children aged 12 to 24 months, featuring a ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2d90a2bf-ba17-4ecf-979b-097959bf8c14?rule=kijijica-200-jpg'],30000.0,Edmonton
